IID,A.1,A.2,A.prob,B.1,B.2,B.prob,C.1,C.2,C.prob,DPB1.1,DPB1.2,DPB1.prob,DQA1.1,DQA1.2,DQA1.prob,DQB1.1,DQB1.2,DQB1.prob,DRB1.1,DRB1.2,DRB1.prob,DPA1.1,DPA1.2,DPA1.prob,DRB3.1,DRB3.2,DRB3.prob,DRB4.1,DRB4.2,DRB4.prob,DRB5.1,DRB5.2,DRB5.prob,ArrayID
HLA_359,01:01,23:01,0.998240420703863,14:02,38:01,0.973475745356802,08:02,12:03,0.99515313894962,04:01,04:01,0.804975799342583,01:01,01:04,0.317662588107866,05:01,05:03,0.870138196848276,14:01,14:01,0.266974777858115,01:03,01:03,0.97906472720806,02:02,02:02,0.400557010993825,00:00,00:00,0.666004011468544,00:00,00:00,0.900968332703815,4
HLA_360,24:02,26:01,0.956813422866448,08:01,48:01,0.516551905490943,07:02,08:01,0.786819836286826,04:01,04:01,0.732509334666337,01:02,05:01,0.995180300758509,02:01,06:02,0.981829709350696,03:01,15:01,0.997003065449098,01:03,01:03,0.975274440453896,00:00,02:02,0.931154796731817,00:00,00:00,0.916050172327504,00:00,01:01,0.93173296029834,4
HLA_361,24:02,24:02,0.689156016775206,13:02,35:02,0.66163486840388,04:01,06:02,0.906304338634179,04:01,04:02,0.663248388398018,05:05,05:05,0.842282502184224,03:01,03:01,0.948144772936531,11:01,11:04,0.45372869415357,01:03,01:03,0.93623079831444,02:02,02:02,0.889179301171365,00:00,00:00,0.930086823291153,00:00,00:00,0.954435844664435,2
HLA_362,01:01,02:01,0.965008619487563,08:01,44:02,0.985459767153773,05:01,07:01,0.957636897292454,04:01,04:01,0.900655696613565,03:03,05:01,0.81830905677456,02:01,03:01,0.89539952072134,03:01,04:01,0.878967052224117,01:03,01:03,0.94975576060787,00:00,01:01,0.894004867966606,00:00,01:03,0.924111393352238,00:00,00:00,0.969199518975244,2
HLA_363,23:01,33:01,0.57856776369401,51:01,53:01,0.143197234111666,04:01,16:01,0.55524991853541,04:02,04:02,0.388393424307679,01:03,04:01,0.419807096726626,03:01,06:03,0.417390264056459,08:04,13:01,0.72697042364886,01:03,01:03,0.908045209420455,00:00,01:01,0.232787367984614,00:00,00:00,0.804457047960828,00:00,00:00,0.894480017267519,2
HLA_364,02:01,32:01,0.844290311987739,08:01,40:01,0.99124872648834,03:04,07:01,0.996618701307491,01:01,04:01,0.854973949796765,01:01,05:01,0.998548180271397,02:01,05:01,0.999999980150765,01:01,03:01,0.997895343610115,01:03,02:01,0.958336886468993,00:00,01:01,0.522762106754183,00:00,00:00,0.748995687209472,00:00,00:00,0.820782315450779,4
HLA_365,11:01,26:01,0.953733366481241,15:01,56:01,0.741872099604198,01:02,03:03,0.925844932635148,04:01,17:01e1,0.6007508705808,01:03,05:05,0.969441957448642,03:01,06:03,0.98762037636814,11:01,13:01,0.821487154642382,01:03,02:01,0.939176955905448,02:02,02:02,0.89834771422914,00:00,00:00,0.924282634710692,00:00,00:00,0.95957881939992,5
HLA_366,02:01,24:02,0.936130400869411,40:01,51:01,0.791386435754164,01:02,03:04,0.960347712360993,03:01,03:01,0.853862864534456,01:02,01:03,0.861534677148946,06:03,06:04,0.864387932637981,13:01,13:02,0.744108870417004,01:03,01:03,0.949607098089086,02:02,03:01,0.878289692952081,00:00,00:00,0.956556047548019,00:00,00:00,0.977339900021367,3
HLA_367,30:01,31:01,0.997175655277777,07:02,13:02,0.991417946324073,06:02,07:02,0.999987228421606,04:01,04:02,0.472150586354496,02:01,03:01,0.911969627466685,02:02,03:02,0.990657915602019,04:01,07:01,0.896727259704275,01:03,01:03,0.986467797979573,00:00,00:00,0.936018366775325,01:03,01:03,0.90847831857362,00:00,00:00,0.964902360014428,4
HLA_368,11:01,24:02,0.842957191590066,40:01,44:05,0.992039151508073,02:02,03:04,0.994047191816231,02:01,04:01,0.522744032196898,01:02,05:05,0.949115726089986,03:01,06:04,0.931713443603022,11:04,13:02,0.949739013640693,01:03,02:01,0.915638109117966,02:02,03:01,0.739772410969138,00:00,00:00,0.850262648540936,00:00,00:00,0.969333136455453,4
HLA_369,02:11,03:01,0.75373402124434,07:02,40:06,0.434410021700551,07:02,15:02,0.946793146703769,04:01,04:01,0.911600457254788,01:02,03:01,0.950665169230303,03:02,06:02,0.963640371937498,04:04,15:01,0.477691196300906,01:03,01:03,0.977817401561886,00:00,00:00,0.955214506240815,00:00,01:03,0.904792245454434,00:00,01:01,0.947570546001481,4
HLA_370,01:01,02:01,0.95869571917703,07:02,08:01,0.979075657038659,07:01,07:02,0.952266499970122,03:01,04:01,0.376775216022161,01:02,03:01,0.746854166841469,03:02,06:02,0.938408756473653,04:05,15:01,0.370814111009396,01:03,01:03,0.850890045694378,00:00,00:00,0.914462666684258,00:00,01:03,0.904143791335219,00:00,01:01,0.910117623834198,2
HLA_371,02:01,03:01,0.94611610730708,08:01,35:03,0.934237510886969,04:01,07:01,0.999998713094943,01:01,02:01,0.700759220921964,02:01,05:01,0.997107792442289,02:01,02:02,0.985730325282775,03:01,07:01,0.993586655471143,01:03,02:01,0.930467602806109,00:00,01:01,0.833102649153393,00:00,01:01,0.544721828419699,00:00,00:00,0.976953025618869,4
HLA_372,02:01,02:06,0.825633578750507,27:05,51:01,0.980560234052381,01:02,14:02,0.993070198233765,02:01,05:01,0.870842660909732,01:01,03:01,0.797420757356416,03:02,05:01,0.981981107886984,01:01,12:01,0.858483314168957,01:03,02:02,0.552274924349424,00:00,01:01,0.274370625099171,00:00,00:00,0.512951450691435,00:00,00:00,0.825693314355238,4
HLA_373,03:01,24:02,0.920825095872466,07:02,07:02,0.987092861072989,07:02,07:02,0.999999999999966,04:01,04:01,0.947061449925796,01:02,04:01,0.970862782910442,04:02,06:02,0.9751756338539,08:01,15:01,0.62167340792832,01:03,01:03,0.98176977257769,00:00,00:00,0.617758271702081,00:00,00:00,0.791061097603587,00:00,01:01,0.64475462301289,4
HLA_374,01:01,03:01,0.436149512644946,08:01,44:03,0.98097028997008,07:01,16:01,0.953020494268299,01:01,04:01,0.921376585446579,05:01,05:05,0.937069006563823,02:01,03:01,0.950701330877611,03:01,11:01,0.679442489739811,01:03,02:01,0.887305585175466,01:01,02:02,0.922323736154351,00:00,00:00,0.935695836228203,00:00,00:00,0.971410270392967,3
HLA_375,01:01,24:02,0.93761479718807,07:02,08:01,0.993957624809898,07:01,07:02,0.999999999808847,04:01,04:01,0.965309803367332,01:02,05:01,0.999425742417956,02:01,06:02,0.993812637155469,03:01,15:01,0.998670901631194,01:03,01:03,0.978731040726731,00:00,01:01,0.9480436349276,00:00,00:00,0.951391317513175,00:00,01:01,0.965588311500725,1
HLA_376,02:01,32:01,0.945974648050914,27:05,35:01,0.862060271124887,01:02,04:01,0.919210831591645,04:01,04:02,0.913192479002471,01:01,05:05,0.960848914044516,03:01,05:01,0.920320027861755,01:01,11:01,0.691308619686772,01:03,01:03,0.960419375086017,00:00,02:02,0.47880334873643,00:00,00:00,0.636707333592985,00:00,00:00,0.844450743172815,3
HLA_377,30:02,31:01,0.952886125187099,35:02,38:01,0.552983360577666,04:01,12:03,0.973746788603124,04:01,04:01,0.773152251814502,03:01,03:01,0.903651144584715,03:02,03:02,0.990195085894149,04:02,04:03,0.386962093708083,01:03,01:03,0.986896344825671,00:00,00:00,0.959064616228828,01:03,01:03,0.910475887871032,00:00,00:00,0.97476932408757,4
HLA_378,02:05,33:01,0.967003475223529,14:02,38:01,0.971980729413267,08:02,12:03,0.994279747825972,02:01,04:01,0.735954839329821,01:03,03:01,0.961701784052499,03:02,06:03,0.976064392991185,04:03,13:01,0.43287080754387,01:03,01:03,0.982224837850252,00:00,01:01,0.79654423890581,00:00,01:03,0.901358985595798,00:00,00:00,0.954941377814941,4
HLA_379,02:01,11:01,0.976299306760717,15:01,44:02,0.721592310333498,03:04,05:01,0.920893281464551,02:01,04:01,0.847038974537121,01:03,03:01,0.8753276811091,03:02,06:03,0.886780906576279,04:01,13:01,0.744624792465551,01:03,01:03,0.957704361332435,00:00,01:01,0.952004309448184,00:00,01:03,0.941306483483334,00:00,00:00,0.975588488904341,3
HLA_380,02:01,11:01,0.986441997794272,35:01,40:01,0.81344802236396,03:04,04:01,0.986151539345186,04:01,04:01,0.865010519945748,01:02,02:01,0.997049390560895,03:03,06:02,0.987085985376857,07:01,15:01,0.999204192608279,01:03,01:03,0.977019106605216,00:00,00:00,0.959291768147142,00:00,01:03,0.863482080139579,00:00,01:01,0.924591136460613,4
HLA_381,02:06,02:06,0.692192789793524,39:01,40:06,0.599560373857444,07:02,08:01,0.815741859021027,04:02,05:01,0.729682256638981,01:02,01:02,0.977551238470734,06:02,06:02,0.95874568313091,15:01,15:01,0.985336485174467,01:03,02:02,0.567083562702076,00:00,00:00,0.704124217854995,00:00,00:00,0.84762562135515,01:01,01:01,0.383927473026739,4
HLA_382,02:01,02:01,0.859003857185892,15:01,58:01,0.98760222840244,04:01,07:01,0.999720067698692,02:01,04:02,0.87924265192679,01:01,05:05,0.986306165855548,03:01,05:01,0.994758583134296,01:01,13:03,0.996982105244811,01:03,01:03,0.970518745944422,00:00,01:01,0.486122163363663,00:00,00:00,0.749189435706075,00:00,00:00,0.830083003645189,5
HLA_383,02:01,11:01,0.525887233554681,15:01,35:08,0.576396467089443,03:03,04:01,0.981416553666162,04:02,05:01,0.711919242983461,01:03,02:01,0.999815918657359,02:02,06:03,0.986787465267224,07:01,13:01,0.992624990290788,02:02,02:06,0.36253732077539,00:00,01:01,0.915677787180184,00:00,01:03,0.893213904847795,00:00,00:00,0.979679424681403,5
HLA_384,24:02,24:02,0.962647410708386,07:02,35:01,0.973556783026147,03:03,07:02,0.952205318089222,02:01,05:01,0.826267172148337,01:02,03:03,0.603401001537508,04:01,06:02,0.710949947601346,04:05,15:01,0.462316803562166,01:03,02:02,0.574745354729826,00:00,00:00,0.629115030499374,00:00,01:03,0.636407884226363,00:00,01:01,0.535632087769231,4
HLA_385,02:01,24:02,0.479650842334152,45:01,57:01,0.883141001840909,06:02,16:01,0.541940937152844,02:01,13:01,0.207956468155746,02:01,05:05,0.707294911506761,03:01,03:03,0.785516610290946,07:01,11:02,0.783306457651893,01:03,02:01,0.814029751148119,00:00,02:02,0.831125251927701,00:00,01:03,0.710131646170887,00:00,00:00,0.927159881813457,2
HLA_386,02:05,24:02,0.955471417248325,40:02,49:01,0.993452071824973,02:02,07:01,0.99998127248013,02:01,02:01,0.744409012860925,03:01,05:05,0.934960637457875,03:01,03:02,0.976218844283704,04:03,11:04,0.238249716763369,01:03,01:03,0.933690544362728,00:00,02:02,0.950297265513913,00:00,01:03,0.904426357033425,00:00,00:00,0.973249604670197,4
HLA_387,03:01,25:01,0.603864605702266,18:01,51:01,0.894470036947813,01:02,12:03,0.673975083000354,03:01,04:01,0.433290405725455,01:01,01:02,0.975877737271118,05:01,06:02,0.865950232373265,01:01,15:01,0.903369101434829,01:03,01:03,0.878025280292841,00:00,00:00,0.54669871348853,00:00,00:00,0.713114694283938,00:00,01:01,0.717207963911385,2
HLA_388,02:01,25:01,0.81758261238187,07:02,18:01,0.800948663575697,07:01,07:02,0.99995077017468,04:01,04:01,0.94445538237483,01:02,05:05,0.980498213934086,03:01,06:02,0.975411316792355,11:04,15:01,0.982124595330471,01:03,01:03,0.976725792273545,00:00,02:02,0.940311838654155,00:00,00:00,0.908025353891576,00:00,01:01,0.950146892744496,4
HLA_389,02:01,26:01,0.953370382652342,44:02,58:01,0.997539944002899,03:02,07:04,0.999999251708498,02:01,04:01,0.801947793257249,05:05,05:05,0.91807862505167,03:01,03:01,0.980075235217178,11:01,11:04,0.501843761441329,01:03,01:03,0.975161186352695,02:02,02:02,0.90817677686775,00:00,00:00,0.928147234013568,00:00,00:00,0.967580999623872,4
HLA_390,02:01,02:05,0.973264774800631,07:02,50:01,0.975136954770393,06:02,07:02,0.999975356504272,04:01,05:01,0.946149690249549,01:02,05:05,0.978041498198558,03:01,06:02,0.948702995003633,13:03,15:01,0.999446497777443,01:03,02:06,0.637885921758955,00:00,01:01,0.814307972433385,00:00,00:00,0.927486482448687,00:00,01:01,0.94533934020756,4
HLA_391,03:01,24:02,0.766817313129652,14:01,51:01,0.617011880116666,08:02,14:02,0.564996867855333,03:01,04:01,0.508697878335888,01:02,02:01,0.851184396237744,02:02,05:02,0.870320078442703,07:01,16:01,0.755354253578318,01:03,01:03,0.880549991715241,00:00,00:00,0.807186796960781,00:00,01:01,0.513150151498756,00:00,02:02e1,0.49852790184971,2
HLA_392,03:01,03:01,0.981311306251037,07:02,44:03,0.990354549764218,04:01,07:02,0.986321329991951,04:01,04:02,0.916840285393964,01:01,01:02,0.998038078771631,05:01,06:02,0.994605643594067,01:01,15:01,0.995462869770881,01:03,01:03,0.979330664692068,00:00,00:00,0.562321527307237,00:00,00:00,0.660941495802989,00:00,01:01,0.825220853901825,1
HLA_393,02:01,32:01,0.994179915161882,51:01,57:01,0.943497825278497,01:02,06:02,0.999770321067974,04:01,04:01,0.566573206782834,01:03,02:01,0.997151872817949,03:03,06:03,0.997339033391925,07:01,13:01,0.990248663566781,01:03,01:03,0.985018940430978,00:00,01:01,0.921480568690208,00:00,01:03,0.874968788038907,00:00,00:00,0.963775583113634,4
HLA_394,01:01,02:01,0.939660099902138,07:02,08:01,0.994337138633914,07:01,07:02,0.999999999806132,02:01,04:01,0.881856344328321,01:02,05:01,0.999425873334704,02:01,06:02,0.989280398075389,03:01,15:01,0.999360110914173,01:03,01:03,0.97977583154382,00:00,01:01,0.9442285648517,00:00,00:00,0.957746817913343,00:00,01:01,0.954577661283285,5
HLA_395,11:01,11:01,0.989726805864179,40:01,56:01,0.819543074161299,01:02,07:02,0.996676379648777,02:01,05:01,0.358090896925987,01:02,05:03,0.732712586200629,03:01,06:02,0.91510198146427,13:12,15:01,0.486805062991977,02:02,02:02,0.376144431875512,00:00,02:02,0.808872923558881,00:00,00:00,0.867791680405465,00:00,01:01,0.543076940534235,4
HLA_396,01:01,03:01,0.953636332948693,07:02,35:01,0.886533879329802,04:01,07:02,0.974012119308989,02:01,05:01,0.927051861427267,01:02,05:01,0.938686947449352,02:01,06:02,0.952924143173933,03:01,15:01,0.907492582400024,01:03,02:06,0.611791529648701,00:00,02:02,0.956379895293177,00:00,00:00,0.962908735961058,00:00,01:01,0.936662543703198,3
HLA_397,03:01,25:01,0.571149900864822,14:02,18:01,0.805850578727027,05:01,06:02,0.387953839832114,04:01,04:01,0.646501810851063,01:02,01:02,0.924947692261008,06:02,06:09,0.731017405143078,13:02,15:01,0.948612490107556,01:03,01:03,0.942179225095898,00:00,03:01,0.728013859751427,00:00,00:00,0.923663047493159,00:00,01:01,0.763217690931576,2
HLA_398,02:01,02:05,0.824054635936147,38:01,49:01,0.740428898242361,07:01,12:03,0.973717470722067,02:01,04:01,0.68789076138556,01:03,03:03,0.631937379490414,03:02,06:03,0.946529111648085,04:05,13:01,0.886689113132215,01:03,01:03,0.937705164839575,00:00,01:01,0.683565269478722,00:00,01:03,0.90218930567847,00:00,00:00,0.940617717929828,2
HLA_399,01:01,24:02,0.917606327365576,08:01,27:05,0.826185744219056,02:02,07:01,0.999999982546216,04:01,06:01e1,0.68811153479463,03:01,05:01,0.969173231851472,02:01,03:02,0.989309287139744,03:01,04:04,0.738641472454281,01:03,01:03,0.958074383573605,00:00,01:01,0.944919217614015,00:00,01:03,0.9324509505619,00:00,00:00,0.99041982037314,1
HLA_400,02:01,74:01,0.911153089121805,45:01,53:01,0.798296811313024,04:01,16:01,0.96824392299678,01:01,01:01,0.877987807125442,01:02,02:01,0.880330185027961,02:02,05:01,0.734367112183115,07:01,13:02,0.507474294063213,02:01,02:02,0.786146157309334,00:00,03:01,0.295774881103149,00:00,01:03,0.522275441525157,00:00,00:00,0.901979940954567,1
HLA_401,02:01,74:01,0.610928770638614,14:02,15:03,0.998631533026658,02:10,08:02,0.827156108707833,02:01,04:02,0.761422738993429,01:01,05:03,0.415283048322588,03:01,05:01,0.97156391536201,01:02,11:01,0.492044478497206,01:03,01:03,0.976561484346452,00:00,02:02,0.445271444066143,00:00,00:00,0.74022196712215,00:00,00:00,0.78041524409183,5
HLA_402,01:01,01:01,0.996080208214723,07:02,52:01,0.994759552134971,07:02,12:02,0.999995968750884,02:01,04:01,0.482729560390373,01:02,01:03,0.961889935510649,06:01,06:02,0.967640529170217,15:01,15:02,0.861518344330763,02:02,02:02,0.54055789200816,00:00,00:00,0.860751093152828,00:00,00:00,0.844532245815735,01:01,01:02e1,0.66020075078996,4
HLA_403,02:07,11:01,0.730281544902513,15:01,46:01,0.462174054852961,01:02,03:03,0.86638165290355,02:01,05:01,0.92059445143058,03:02,03:03,0.458224493958259,03:03,04:01,0.992323229239698,04:05,09:01,0.99025785182942,01:03,02:02,0.497729962730575,00:00,00:00,0.73275191977082,01:03,01:03,0.625026539894943,00:00,00:00,0.902921737295791,7
HLA_404,03:01,69:01,0.568149812794295,13:02,51:01,0.997970885223887,02:02,06:02,0.999883821282093,04:01,17:01e1,0.912600073495378,02:01,05:01,0.99955993923869,02:01,02:02,0.970766427853709,03:01,07:01,0.994930755457465,01:03,02:01,0.959803371707025,00:00,02:02,0.925849017621038,00:00,01:03,0.926867560260098,00:00,00:00,0.980668601167035,4
HLA_405,02:01,03:01,0.646723513962828,08:01,51:01,0.981892597329057,07:02,15:02,0.890378331370473,02:01,04:01,0.816777648261566,01:03,05:01,0.995238327718422,02:01,06:03,0.97818272097604,03:01,13:01,0.914446510700592,01:03,01:03,0.981936757713403,02:02,02:02,0.873500139182638,00:00,00:00,0.943902775884937,00:00,00:00,0.973212115047656,1
HLA_406,01:01,68:01,0.921754363625646,15:01,44:02,0.972929314181074,03:04,05:01,0.912136768727913,02:01,04:01,0.679621787934682,03:01,05:05,0.888277759983963,03:01,03:02,0.920253414263585,04:01,11:01,0.589172333212329,01:03,01:03,0.915818297178119,00:00,02:02,0.930139567268224,00:00,01:03,0.934656330254181,00:00,00:00,0.971745207348365,3
HLA_407,01:01,29:02,0.99858815785195,07:02,57:01,0.994039984222792,06:02,07:02,0.999997339561473,04:01,04:01,0.906492394941793,01:02,02:01,0.999359176179842,03:03,06:02,0.994315869628176,07:01,15:01,0.99864447023758,01:03,01:03,0.980364635576566,00:00,00:00,0.977134881800084,00:00,01:03,0.917459859852794,00:00,01:01,0.942604774951453,1
HLA_408,02:05,68:02,0.85947999987667,15:03,15:17,0.205961548302305,05:01,16:01,0.507353547192247,01:01,01:01,0.716803285755566,01:01,01:02,0.871860135875626,05:01,06:02,0.876560226080533,01:02,11:01,0.865000546307222,02:01,02:02,0.741882946036413,00:00,02:02,0.411965429066052,00:00,00:00,0.517276363140565,00:00,00:00,0.763736397524022,4
HLA_409,26:01,68:01,0.1665550435832,13:02,14:01,0.127940746880621,06:02,08:02,0.42341876113343,01:01,104:01e1,0.757481739542223,03:03,05:01,0.182755485862186,02:01,03:01,0.240877123532576,03:01,04:05,0.197667780108466,01:03,02:01,0.782864861513151,00:00,02:02,0.736200536029465,00:00,01:01,0.460029266657734,00:00,00:00,0.927472371124813,2
HLA_410,02:01,26:01,0.868535391788592,15:01,55:01,0.866260887884802,03:03,04:01,0.95556308014949,02:01,13:01,0.921953993865312,01:02,05:01,0.425578676240192,02:01,03:03,0.888706833334595,03:01,07:01,0.932436663118223,01:03,02:01,0.871130280175558,00:00,02:02,0.922404007628869,00:00,01:03,0.9326809914408,00:00,00:00,0.972937374336216,3
HLA_411,24:02,24:02,0.89047457841073,08:01,58:01,0.3973494089845,03:02,07:01,0.437633340696829,01:01,04:01,0.923170573635239,05:01,05:05,0.964026946489179,02:01,03:01,0.953292899749544,03:01,11:01,0.624029732323193,01:03,02:01,0.899587086181091,01:01,02:02,0.93202697078425,00:00,00:00,0.964894171737174,00:00,00:00,0.981407030063016,3
HLA_412,01:01,31:01,0.993972064055713,18:01,57:01,0.999908464534401,06:02,12:03,0.967679299325469,04:01,10:01,0.760951177086204,01:04,05:05,0.790408215015392,03:01,05:03,0.940123569200165,13:03,14:01,0.999241821370315,01:03,02:01,0.945873376381699,01:01,02:02,0.718552681202212,00:00,00:00,0.865015288464291,00:00,00:00,0.949834185325573,4
HLA_413,02:01,02:01,0.901209466379432,07:02,44:02,0.843995711199099,05:01,07:02,0.987996166454302,02:01,04:01,0.765583363183306,01:01,05:05,0.909621271876113,03:01,05:01,0.95936071901086,01:01,12:01,0.599529421853507,01:03,01:03,0.945305571921425,00:00,02:02,0.49092137555401,00:00,00:00,0.686325663858292,00:00,00:00,0.779563255059501,2
HLA_414,03:01,11:01,0.703046386084262,08:01,18:01,0.99943738345092,07:01,07:01,0.999711480432645,04:01,04:01,0.946224727272448,01:02,05:01,0.993526163890844,02:01,06:02,0.766108534424351,03:01,15:01,0.992933289176801,01:03,01:03,0.978127520318125,00:00,01:01,0.915879679159871,00:00,00:00,0.94216973550819,00:00,01:01,0.947771808520527,4
HLA_415,02:01,23:01,0.953137905446678,08:01,44:05,0.987914294312636,02:02,07:01,0.99999944623272,04:01,10:01,0.830571394525668,01:02,05:01,0.994667316462905,02:01,05:02,0.983099225237562,03:01,16:01,0.982205499655741,01:03,02:01,0.941762379947553,00:00,01:01,0.867886541591494,00:00,00:00,0.929196653341065,00:00,02:02e1,0.833984335194393,4
HLA_416,02:01,23:01,0.97979923106993,44:03,51:01,0.870273176994848,04:01,14:02,0.926957275739702,01:01,02:01,0.92476768850583,02:01,05:01,0.999999997899886,02:01,02:02,0.989155039227984,03:01,07:01,0.999999439470633,01:03,02:01,0.955371668663673,00:00,01:01,0.949679078174815,00:00,01:01,0.730097924911379,00:00,00:00,0.982221907706247,6
HLA_417,02:01,02:06,0.451856976390236,35:01,35:01,0.971418830253444,03:03,03:03,0.934618224679335,02:01,02:01,0.492899892716692,01:02,03:01,0.926030966596733,03:02,06:02,0.969430150356042,04:07,15:01,0.39378350691022,01:03,02:02,0.650825034155109,00:00,00:00,0.727370633776795,00:00,01:03,0.71926813119642,00:00,01:01,0.583292370650406,4
HLA_418,02:01,03:01,0.949217682433306,14:01,57:01,0.727401004766136,06:02,08:02,0.758657364437234,02:01,04:01,0.863258574858448,01:02,01:03,0.377331371567479,02:02,06:03,0.899931609570739,07:01,13:01,0.969018322136014,01:03,01:03,0.944000916905425,00:00,01:01,0.931911250073382,00:00,01:01,0.675863430360668,00:00,00:00,0.971800192382085,3
HLA_419,02:01,03:01,0.872823846519604,07:02,44:02,0.98593506207534,05:01,07:02,0.999999999650747,02:01,04:01,0.741356960833064,01:03,03:01,0.936386844247515,03:02,06:03,0.986503511245196,04:01,13:01,0.80713314680716,01:03,01:03,0.979018235074811,00:00,01:01,0.940283455546294,00:00,01:03,0.925808370474084,00:00,00:00,0.973443878470042,1
HLA_420,01:01,24:02,0.965104145975303,39:06,49:01,0.922591574487347,07:01,07:02,0.999999996194526,04:02,13:01,0.7877682466104,01:01,01:02,0.973154673344321,05:01,06:04,0.976877978706228,01:01,13:02,0.995746071463888,01:03,02:01,0.936840821705871,00:00,03:01,0.472886135056232,00:00,00:00,0.7238714429879,00:00,00:00,0.863817946421072,4
HLA_421,11:01,33:03,0.960169653432905,07:02,58:01,0.994309332699863,03:02,07:02,0.99999656059041,04:01,13:01,0.584204845458886,01:02,01:02,0.997319629772326,06:02,06:09,0.929850413373502,13:02,15:01,0.999452941507751,01:03,02:01,0.917248481207102,00:00,03:01,0.90004550240326,00:00,00:00,0.917092409059528,00:00,01:01,0.938096746357907,4
HLA_422,01:01,24:02,0.987139546492102,35:02,57:01,0.859187616730581,04:01,06:02,0.999970344716308,02:01,04:01,0.730440265616635,05:05,05:05,0.888356313930552,03:01,03:01,0.985894261054666,11:01,11:04,0.426915118335447,01:03,01:03,0.987754088804017,02:02,02:02,0.917520349603226,00:00,00:00,0.946277204776779,00:00,00:00,0.977900935104443,4
HLA_423,01:01,24:02,0.952773682521057,35:01,39:06,0.874560800102709,04:01,07:02,0.977944627158881,03:01,04:01,0.842565397248633,03:01,04:01,0.877810791933822,03:02,04:02,0.954333195755657,04:04,08:01,0.834903378180882,01:03,01:03,0.959881642638057,00:00,00:00,0.571189618850466,00:00,01:03,0.742606906206379,00:00,00:00,0.832858709726571,3
HLA_424,02:01,32:01,0.989597931944618,40:02,44:02,0.99547965025826,02:02,05:01,0.999971598500665,04:01,04:01,0.616658927313001,01:02,03:03,0.946335067959654,03:01,06:02,0.973617864812395,04:01,15:01,0.962232631447396,01:03,01:03,0.980901147771892,00:00,00:00,0.953408070668567,00:00,01:03,0.933978864326515,00:00,01:01,0.946439259015219,4
